POSICIÓN,AREA,Á.LIQ.,GRUPO DE PERSONAL,CODIGO POSTAL,MOTIVO DE LA RENUNCIA,BANDA,BAJA,REGLAPHT,ALTA,AÑOS,MESES,ANTIGÜEDAD,SEXO,LUGAR DE NACIMIENTO,NACIONALIDAD,EDAD,¿CUANTO TIEMPO TIENE VIVIENDO EN CD. JUAREZ?,ESTADO CIVIL,HIJOS,Distancia,TIEMPO VIVIENDO EN CD JUAREZ - CATEGORIA,TIENE HIJOS,TIPO DE RENUNCIA,Latitud,Longitud
POS347,LOG,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DNO,2023-02-06,JF010600,2017-09-07,6,65.93333333333334,1978,M,OAXACA,Mexican,34,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32563,ESTUDIOS,DO,2023-02-07,JF060600,2019-10-24,4,40.066666666666656,1202,F,CHIHUAHUA,Mexican,23,,U-Libr,1,7651.533171870985,Menos de 1 Año,Sí,VOLUNTARIA,31.61962143,-106.4146714
POS1230,VS9-ABS,S5,Direct,32667,OTRO EMPLEO,DNO,2023-02-07,JT012324,2022-12-15,1,1.8,54,M,CHIHUAHUA,Mexican,22,10+ Years,Soltero,0,3237.39362879601,10+ Años,No,VOLUNTARIA,31.66275,-106.3871
POS750,TEF,S5,Indirect,32580,OTRO EMPLEO,DNO,2023-02-07,ADMINIST,2017-02-23,6,72.5,2175,F,DURANGO,Mexican,25,7-8 Years,Soltero,0,7706.894327778476,7-9 Años,No,VOLUNTARIA,31.6134,-106.408575
POS2003,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-02-07,JS011500,2015-05-20,8,94.0,2820,M,DURANGO,Mexican,57,,U-Libr,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1884,DBE,S6,Exempt,32240,OTRO EMPLEO,E4,2023-02-09,ADMINIST,2014-08-25,9,103.0,3090,M,CHIHUAHUA,Mexican,33,,Casad,1,18108.271094304146,Menos de 1 Año,Sí,VOLUNTARIA,31.58565,-106.5204
POS2858,QMM,S6,Exempt,32618,OTRO EMPLEO,E3,2023-02-10,ADMINIST,2018-12-03,5,51.0,1530,F,CHIHUAHUA,Mexican,26,,Casad,0,6997.366424868751,Menos de 1 Año,No,VOLUNTARIA,31.6925,-106.4189
POS1323,VS1,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2023-02-10,JF010600,2018-08-30,5,54.16666666666665,1625,F,CHIHUAHUA,Mexican,22,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS750,TEF,S5,Indirect,32575,TRANSFERENCIA ENTRE PLANTA,DNO,2023-02-10,ADMINIST,2013-07-15,10,116.56666666666666,3497,M,CHIHUAHUA,Mexican,31,10+ Years,U-Libr,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-02-13,JF060600,2022-10-06,1,4.333333333333334,130,M,CHIHUAHUA,Mexican,20,,Soltero,0,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-02-13,JS011500,2023-01-19,0,0.8333333333333335,25,M,VERACRUZ,Mexican,21,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1380,MFS,S5,Direct,32575,ESTUDIOS,DO,2023-02-14,JF060600,2018-12-27,5,50.333333333333336,1510,F,CHIHUAHUA,Mexican,23,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS5,S5,Direct,32575,ESTUDIOS,DO,2023-02-14,JT012324,2022-09-01,1,5.533333333333334,166,F,CHIHUAHUA,Mexican,20,9-10 Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32575,PROB PERSONALES Y FAM ,DNO,2023-02-14,JF010600,2022-10-03,1,4.466666666666668,134,M,JALISCO,Mexican,36,10+ Years,Soltero,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-02-14,JF010600,2022-12-01,1,2.5,75,F,CHIHUAHUA,Mexican,33,10+ Years,Soltero,2,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS750,TEF,S5,Indirect,32573,OTRO EMPLEO,DNO,2023-02-14,ADMINIST,2023-01-19,0,0.8666666666666667,26,F,CHIHUAHUA,Mexican,24,10+ Years,Soltero,0,3268.0676311965644,10+ Años,No,VOLUNTARIA,31.64207,-106.37589
POS538,VS1-HOUS,S5,Direct,32600,ESTUDIOS,DO,2023-02-14,JF060600,2017-07-13,6,68.06666666666666,2042,M,CHIHUAHUA,Mexican,25,10+ Years,Soltero,0,18460.21130274533,10+ Años,No,VOLUNTARIA,31.5523,-106.49715
POS2939,VS9-ABS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-02-14,JS011500,2022-12-01,1,2.5,75,M,DURANGO,Mexican,33,,Soltero,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32573,NO REGRESO   NO DIO RAZÓN,DO,2023-02-15,JT012324,2023-01-19,0,0.9,27,F,CHIAPAS,Mexican,33,10+ Years,U-Libr,2,3268.0676311965644,10+ Años,Sí,VOLUNTARIA,31.64207,-106.37589
POS2939,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2023-02-16,JS011500,2023-01-26,0,0.7000000000000001,21,F,CHIHUAHUA,Mexican,19,,Soltero,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-02-16,JS011500,2023-01-26,0,0.7000000000000001,21,F,DURANGO,Mexican,24,,U-Libr,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-02-17,JF010600,2019-10-17,4,40.63333333333333,1219,F,TABASCO,Mexican,32,,U-Libr,2,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32424,TRA JUBILACIÓN,DO,2023-02-17,JF010600,2006-01-16,17,208.03333333333336,6241,F,CHIHUAHUA,Mexican,60,,Soltero,3,9465.687849347072,Menos de 1 Año,Sí,DESPIDO,31.66935,-106.452625
POS1376,VS7,S5,Direct,32696,TRA JUBILACIÓN,DNO,2023-02-17,JF010600,1995-09-29,28,333.43333333333334,10003,M,,Mexican,57,,Casad,2,13940.636066402494,Menos de 1 Año,Sí,DESPIDO,31.58021875,-106.46245
POS347,LOG,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DNO,2023-02-21,JS011500,2021-03-25,2,23.266666666666666,698,M,CHIHUAHUA,Mexican,50,10+ Years,Casad,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-02-21,JF010600,2023-01-26,0,0.8666666666666667,26,F,CHIHUAHUA,Mexican,24,3-4 Years,Soltero,0,6025.403146377439,4-6 Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS1-HOUS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2023-02-21,JF010600,2019-01-24,4,49.63333333333333,1489,F,CHIHUAHUA,Mexican,25,,Soltero,2,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS538,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-02-21,JT031800,2022-08-11,1,6.466666666666668,194,F,OAXACA,Mexican,26,5-6 Years,U-Libr,1,6025.403146377439,4-6 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS5,S5,Direct,32575,ESTUDIOS,DO,2023-02-21,JT031800,2022-08-25,1,6.0,180,M,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-02-21,JF060600,2022-11-03,1,3.6666666666666665,110,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2023-02-21,JS011500,2023-01-26,0,0.8666666666666667,26,M,CHIHUAHUA,Mexican,20,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-02-21,JS011500,2023-02-02,0,0.6333333333333334,19,F,OAXACA,Mexican,38,2-3 Years,U-Libr,3,6025.403146377439,1-3 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32675,NO REGRESO   NO DIO RAZÓN,DO,2023-02-22,JF010600,2023-01-12,0,1.3666666666666667,41,M,CHIHUAHUA,Mexican,20,3-4 Years,U-Libr,1,17022.35915862236,4-6 Años,Sí,VOLUNTARIA,31.59873333,-106.5153524
POS1230,TEF,S5,Indirect,32380,TRANSFERENCIA ENTRE PLANTA,DNO,2023-02-24,ADMINIST,2021-02-25,2,24.3,729,F,CHIHUAHUA,Mexican,25,10+ Years,Soltero,0,13763.945044922124,10+ Años,No,VOLUNTARIA,31.60839444,-106.4826611
POS1559,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DNO,2023-02-24,JF010600,2021-10-14,2,16.6,498,M,CHIHUAHUA,Mexican,23,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-02-27,JT031800,2023-01-26,0,1.0666666666666669,32,F,OAXACA,Mexican,27,,U-Libr,2,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS2939,VS5,S5,Direct,32600,NO REGRESO   NO DIO RAZÓN,DO,2023-02-27,JS011500,2023-02-09,0,0.6000000000000001,18,M,CHIHUAHUA,Mexican,30,,Casad,2,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS538,VS1,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-02-28,JF060600,2018-08-30,5,54.76666666666665,1643,F,CHIHUAHUA,Mexican,24,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32695,OTRO EMPLEO,DO,2023-02-28,JF010600,2019-10-24,4,40.76666666666665,1223,M,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,14766.084763351962,10+ Años,No,VOLUNTARIA,31.568878,-106.461794
POS1323,VS4,S5,Direct,32575,OTRO EMPLEO,DO,2023-02-28,JF010600,2020-11-19,3,27.7,831,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32575,RAZONES MÉDICAS,DO,2023-02-28,JF060600,2022-12-01,1,2.966666666666667,89,M,CHIHUAHUA,Mexican,32,10+ Years,Casad,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS907,VS4,S6,Exempt,32350,TRANSFERENCIA ENTRE PLANTA,E3,2023-02-28,ADMINIST,2014-12-01,9,100.36666666666666,3011,M,CHIHUAHUA,Mexican,30,,Casad,0,21367.17004776061,Menos de 1 Año,No,VOLUNTARIA,31.54188889,-106.5270889
POS2939,VS5,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2023-02-28,JS011500,2023-01-26,0,1.1,33,F,CHIHUAHUA,Mexican,19,,Soltero,0,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS7,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-02-28,JT012324,2018-01-04,5,62.7,1881,M,CHIHUAHUA,Mexican,25,9-10 Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS1921,MFS,S5,Direct,32590,OTRO EMPLEO,DO,2023-02-28,JF010600,2017-03-02,6,72.96666666666668,2189,M,PUEBLA,Mexican,24,10+ Years,Soltero,0,7616.7347145514395,10+ Años,No,VOLUNTARIA,31.60245833,-106.3884333
POS1230,VS7,S5,Direct,32600,OTRO EMPLEO,DNO,2023-02-28,JS011500,2017-07-20,6,68.3,2049,M,NUEVO LEON,Mexican,24,,Soltero,0,18460.21130274533,Menos de 1 Año,No,VOLUNTARIA,31.5523,-106.49715
POS1921,MFS,S5,Direct,32696,CAMBIO DE DOMICILIO,DO,2023-02-28,JT012324,2017-08-31,6,66.9,2007,F,VERACRUZ,Mexican,42,10+ Years,Casad,3,13940.636066402494,10+ Años,Sí,VOLUNTARIA,31.58021875,-106.46245
POS1323,VS1,S5,Direct,32598,PROB PERSONALES Y FAM ,DO,2023-02-28,JS011500,2022-10-06,1,4.833333333333334,145,M,CHIHUAHUA,Mexican,33,10+ Years,Soltero,1,14816.703036317265,10+ Años,Sí,VOLUNTARIA,31.55193333,-106.4378667
POS1921,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2023-03-03,JS011500,2022-07-21,1,7.5,225,M,DURANGO,Mexican,29,,U-Libr,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32590,TRANSFERENCIA ENTRE PLANTA,DO,2023-03-03,JF010600,2022-12-29,1,2.1333333333333337,64,F,CHIHUAHUA,Mexican,18,,Soltero,0,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS1230,VS7,S5,Direct,32573,TRANSFERENCIA ENTRE PLANTA,DNO,2023-03-03,JF050600,2017-10-05,6,65.83333333333331,1975,M,CHIHUAHUA,Mexican,27,,Soltero,0,3268.0676311965644,Menos de 1 Año,No,VOLUNTARIA,31.64207,-106.37589
POS538,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-03-06,JT031800,2022-09-08,1,5.966666666666668,179,F,CHIHUAHUA,Mexican,30,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2023-03-06,JT031800,2023-01-26,0,1.3,39,F,OAXACA,Mexican,31,,U-Libr,2,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS347,LOG,S5,Direct,32160,PROB PERSONALES Y FAM ,DNO,2023-03-07,JS011500,2022-12-01,1,3.2,96,M,DURANGO,Mexican,31,5-6 Years,Casad,4,16782.938724016283,4-6 Años,Sí,VOLUNTARIA,31.62336,-106.5234
POS2939,VS7,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2023-03-07,JF010600,2023-02-16,0,0.6333333333333334,19,M,COAHUILA,Mexican,19,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS7,S5,Direct,32599,CAMBIO DE DOMICILIO,DO,2023-03-07,JF010600,2023-02-16,0,0.6333333333333334,19,M,CHIAPAS,Mexican,21,6-7 Years,Soltero,0,13593.46846802786,7-9 Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS347,LOG,S5,Direct,32600,PROB PERSONALES Y FAM ,DNO,2023-03-07,JT012324,2021-04-15,2,23.033333333333324,691,M,DURANGO,Mexican,31,9-10 Years,U-Libr,2,18460.21130274533,10+ Años,Sí,VOLUNTARIA,31.5523,-106.49715
POS538,VS9-ABS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-03-07,JT031800,2022-09-08,1,6.0,180,M,DURANGO,Mexican,26,10+ Years,U-Libr,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-03-07,JS011500,2022-10-03,1,5.166666666666667,155,M,CHIHUAHUA,Mexican,28,,U-Libr,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32575,CAMBIO DE DOMICILIO,DO,2023-03-07,JF010600,2022-11-10,1,3.9,117,M,CHIHUAHUA,Mexican,27,10+ Years,Soltero,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DNO,2023-03-09,JT012324,2022-12-15,1,2.8,84,M,OAXACA,Mexican,24,5-6 Years,Soltero,0,6025.403146377439,4-6 Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2076,HRL,S6,Exempt,32540,OTRO EMPLEO,E3,2023-03-10,ADMINIST,2018-10-18,5,53.466666666666654,1604,F,CHIHUAHUA,Mexican,48,,Casad,2,2694.2229076486906,Menos de 1 Año,Sí,VOLUNTARIA,31.6829,-106.371
POS2803,VS1,S5,Direct,32696,TRA LFT Y REGLAMENTO INT,DNO,2023-03-10,JS011500,2018-09-13,5,54.63333333333333,1639,M,CHIHUAHUA,Mexican,28,,Soltero,0,13940.636066402494,Menos de 1 Año,No,DESPIDO,31.58021875,-106.46245
POS347,LOG,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DNO,2023-03-13,JF010600,2022-12-08,1,3.1666666666666665,95,M,CHIHUAHUA,Mexican,37,10+ Years,U-Libr,5,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-03-13,JT031800,2023-02-16,0,0.8333333333333335,25,F,VERACRUZ,Mexican,41,,Casad,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32599,AMBIENTE DE TRABAJO,DO,2023-03-14,JF010600,2022-11-24,1,3.6666666666666665,110,M,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS5,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-03-14,JT012324,2023-01-17,0,1.8666666666666667,56,F,GUANAJUATO,Mexican,39,9-10 Years,Casad,4,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-03-14,JF010600,2023-02-09,0,1.1,33,F,DURANGO,Mexican,19,5-6 Years,Soltero,0,6025.403146377439,4-6 Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1376,MFS,S5,Direct,32575,OTRO EMPLEO,DNO,2023-03-14,JS011500,2015-03-04,8,97.73333333333332,2932,M,VERACRUZ,Mexican,31,,U-Libr,2,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS1-HOUS,S5,Direct,32575,OTRO EMPLEO,DO,2023-03-14,JS011500,2022-10-06,1,5.3,159,M,CHIHUAHUA,Mexican,28,10+ Years,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32695,PROB PERSONALES Y FAM ,DO,2023-03-14,JS011500,2022-12-01,1,3.433333333333333,103,M,DURANGO,Mexican,46,10+ Years,Soltero,0,14766.084763351962,10+ Años,No,VOLUNTARIA,31.568878,-106.461794
POS1323,VS9-ABS,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-03-15,JF010600,2022-12-08,1,3.233333333333334,97,M,CHIHUAHUA,Mexican,35,10+ Years,Soltero,0,7616.7347145514395,10+ Años,No,VOLUNTARIA,31.60245833,-106.3884333
POS2939,VS4,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2023-03-15,JT012324,2023-02-09,0,1.1333333333333333,34,M,CHIHUAHUA,Mexican,26,9-10 Years,U-Libr,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS907,VS9-ABS,S6,Exempt,32546,OTRO EMPLEO,E4,2023-03-17,ADMINIST,2013-03-18,10,121.7,3651,M,COAHUILA,Mexican,51,,Casad,3,4239.045606125978,Menos de 1 Año,Sí,VOLUNTARIA,31.6963,-106.3771
POS1921,MFS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2023-03-17,JS011500,2021-01-07,2,26.63333333333333,799,F,CHIHUAHUA,Mexican,26,,Soltero,1,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS347,LOG,S5,Direct,32594,OTRO EMPLEO,DNO,2023-03-21,JS011500,2022-12-01,1,3.6666666666666665,110,M,VERACRUZ,Mexican,27,7-8 Years,U-Libr,1,4457.987355144733,7-9 Años,Sí,VOLUNTARIA,31.6436,-106.3934333
POS1323,VS9-ABS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2023-03-21,JF010600,2022-09-29,1,5.766666666666668,173,M,CHIHUAHUA,Mexican,19,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32599,CAMBIO DE DOMICILIO,DO,2023-03-21,JF010600,2023-01-05,0,2.5,75,F,CHIHUAHUA,Mexican,20,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-03-21,JT031800,2023-01-10,0,2.333333333333333,70,M,CHIHUAHUA,Mexican,25,25,Casad,2,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2023-03-21,JS011500,2023-01-10,0,2.333333333333333,70,F,DURANGO,Mexican,33,,Soltero,1,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS1,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-03-21,JT031800,2023-02-09,0,1.3333333333333333,40,F,CHIHUAHUA,Mexican,23,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS1-HOUS,S5,Direct,32695,TRANSFERENCIA ENTRE PLANTA,DO,2023-03-21,JF010600,2023-03-09,0,0.4,12,M,CHIHUAHUA,Mexican,19,,Soltero,0,14766.084763351962,Menos de 1 Año,No,VOLUNTARIA,31.568878,-106.461794
POS1380,MFS,S5,Direct,32576,INSATISFACCIÓN PERSONAL,DO,2023-03-21,JF060600,2017-01-18,6,75.1,2253,M,CHIHUAHUA,Mexican,25,25,Soltero,0,6376.805488828199,10+ Años,No,VOLUNTARIA,31.61711429,-106.3917643
POS347,LOG,S5,Direct,32500,PROB PERSONALES Y FAM ,DNO,2023-03-21,JT012324,2017-08-03,6,68.53333333333332,2056,M,OAXACA,Mexican,25,9-10 Years,Soltero,0,11616.135671000697,10+ Años,No,VOLUNTARIA,31.6284,-106.4681333
POS1230,VS7,S5,Direct,32200,OTRO EMPLEO,DNO,2023-03-21,JS011500,2013-02-06,10,123.16666666666669,3695,M,VERACRUZ,Mexican,41,,Casad,2,16944.72291749938,Menos de 1 Año,Sí,VOLUNTARIA,31.7317,-106.5133
POS1323,VS7,S5,Direct,32575,CAMBIO DE DOMICILIO,DO,2023-03-21,JF010600,2016-09-21,7,79.06666666666666,2372,F,OAXACA,Mexican,35,7-8 Years,Soltero,0,6025.403146377439,7-9 Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32570,ESTUDIOS,DO,2023-03-21,JS011500,2022-12-29,1,2.733333333333334,82,M,CHIHUAHUA,Mexican,19,3-4 Years,Soltero,0,,4-6 Años,No,VOLUNTARIA,,
POS841,HRL,S6,Managers,32472,TRANSFERENCIA ENTRE PLANTA,SL1,2023-03-24,ADMINIST,2012-01-09,11,136.4,4092,M,CHIHUAHUA,Mexican,33,,Soltero,0,5701.427952235059,Menos de 1 Año,No,VOLUNTARIA,31.67891579,-106.4105737
POS1230,VS5,S5,Direct,32573,TRANSFERENCIA ENTRE PLANTA,DNO,2023-03-24,ADMINIST,2014-10-22,9,102.5,3075,M,CHIHUAHUA,Mexican,34,,Soltero,0,3268.0676311965644,Menos de 1 Año,No,VOLUNTARIA,31.64207,-106.37589
POS907,VS9-ABS,S6,Exempt,32668,TRANSFERENCIA ENTRE PLANTA,E3,2023-03-25,ADMINIST,2016-05-18,7,83.4,2502,F,CHIHUAHUA,Mexican,42,,Soltero,0,4542.5143304842395,Menos de 1 Año,No,VOLUNTARIA,31.67358333,-106.3996
POS2167,TEF,S5,Direct,32594,PROB PERSONALES Y FAM ,DNO,2023-03-28,JS011500,2016-08-31,7,80.0,2400,M,CHIHUAHUA,Mexican,27,10+ Years,Soltero,1,4457.987355144733,10+ Años,Sí,VOLUNTARIA,31.6436,-106.3934333
POS1323,VS9-ABS,S5,Direct,32584,INSATISFACCIÓN PERSONAL,DO,2023-03-28,JT012324,2018-12-13,5,52.2,1566,F,CHIHUAHUA,Mexican,32,9-10 Years,U-Libr,2,4874.712011839221,10+ Años,Sí,VOLUNTARIA,31.6469,-106.4003
POS1230,VS1,S5,Direct,32575,OTRO EMPLEO,DNO,2023-03-28,JF010600,2022-12-22,1,3.2,96,M,DURANGO,Mexican,24,,Casad,2,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2023-03-28,JT031800,2023-01-10,0,2.566666666666667,77,F,CHIHUAHUA,Mexican,19,19,Soltero,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS1-HOUS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2023-03-28,JT012324,2023-01-17,0,2.333333333333333,70,F,CHIHUAHUA,Mexican,26,10+ Years,Soltero,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32660,OTRO EMPLEO,DO,2023-03-28,JF010600,2023-01-26,0,2.033333333333333,61,F,CHIHUAHUA,Mexican,31,10,U-Libr,3,5450.623970974351,10+ Años,Sí,VOLUNTARIA,31.6551,-106.4095
POS1376,VS5,S5,Direct,32585,PROB PERSONALES Y FAM ,DNO,2023-03-28,JF010600,2015-02-25,8,98.43333333333334,2953,M,VERACRUZ,Mexican,31,10,U-Libr,2,5665.346809056942,10+ Años,Sí,VOLUNTARIA,31.631,-106.3985
POS907,VS4,S6,Exempt,32540,OTRO EMPLEO,E4,2023-03-31,ADMINIST,2006-03-13,17,207.56666666666663,6227,M,CHIHUAHUA,Mexican,48,,Casad,2,2694.2229076486906,Menos de 1 Año,Sí,VOLUNTARIA,31.6829,-106.371
